id;name;playtime_forever;img_icon_url;completed;played;date;genre;platform;appid;last_played;img_url
278440;0RBITALIS;106;http://media.steampowered.com/steamcommunity/public/images/apps/278440/60ef3a29cfaf31f5082311823e4512f9043c908c.jpg;False;True;2020-01-01;;Steam;278440;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/278440/header.jpg
735580;11-11 Memories Retold;24;http://media.steampowered.com/steamcommunity/public/images/apps/735580/85ed11df27fff8002490c6f0284d0ac4d0867bf3.jpg;False;True;2020-01-01;;Steam;735580;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/735580/header.jpg
1086010;198X;6;http://media.steampowered.com/steamcommunity/public/images/apps/1086010/aad26b143ca4432a54ee9e1db76926a38b65ddd1.jpg;False;True;2020-01-01;;Steam;1086010;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/1086010/header.jpg
373480;1993 Space Machine;81;http://media.steampowered.com/steamcommunity/public/images/apps/373480/17c688d810e3a18572b256624ac030a2dee680fc.jpg;False;True;2020-01-01;;Steam;373480;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/373480/header.jpg
330820;2064: Read Only Memories;298;http://media.steampowered.com/steamcommunity/public/images/apps/330820/f28ddc7333b9d1bcbfbb8213f1bc7b410664c224.jpg;False;True;2020-01-01;;Steam;330820;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/330820/header.jpg
223850;3DMark;286;http://media.steampowered.com/steamcommunity/public/images/apps/223850/ea1a6e0c0d7451cf5a39210a4de30f7edfc214ca.jpg;False;True;2020-01-01;;Steam;223850;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/223850/header.jpg
646270;60 Parsecs!;16;http://media.steampowered.com/steamcommunity/public/images/apps/646270/033862bceecdc058a47d488f0be480029342d49f.jpg;False;True;2020-01-01;;Steam;646270;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/646270/header.jpg
251570;7 Days to Die;0;http://media.steampowered.com/steamcommunity/public/images/apps/251570/f6515dd177b2992aebcb563151fbe836a600f364.jpg;False;False;2020-01-01;;Steam;251570;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/251570/header.jpg
238930;7 Grand Steps, Step 1: What Ancients Begat;304;http://media.steampowered.com/steamcommunity/public/images/apps/238930/055393418480c99e1f19c2bd0507a1a5a26ca093.jpg;False;True;2020-01-01;;Steam;238930;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/238930/header.jpg
503560;911 Operator;0;http://media.steampowered.com/steamcommunity/public/images/apps/503560/823158b3e81e69f1fb9c355c86f05655575e6317.jpg;False;False;2020-01-01;;Steam;503560;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/503560/header.jpg
229810;A Fistful of Gun;508;http://media.steampowered.com/steamcommunity/public/images/apps/229810/d617f214d475b946913600b3cb6a0e3250364713.jpg;False;True;2020-01-01;;Steam;229810;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/229810/header.jpg
253230;A Hat in Time;0;http://media.steampowered.com/steamcommunity/public/images/apps/253230/7b934282eeb45507669ed7c08378c51bb902721f.jpg;False;False;2020-01-01;;Steam;253230;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/253230/header.jpg
278360;A Story About My Uncle;0;http://media.steampowered.com/steamcommunity/public/images/apps/278360/feb33a53334222c82aaf0545e00913bd92bcd3d9.jpg;False;False;2020-01-01;;Steam;278360;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/278360/header.jpg
207650;A Virus Named TOM;328;http://media.steampowered.com/steamcommunity/public/images/apps/207650/2bbbd2a7bfe9d85c568f652f2396dc8e468b2abb.jpg;False;True;2020-01-01;;Steam;207650;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/207650/header.jpg
384190;ABZÛ;2831;http://media.steampowered.com/steamcommunity/public/images/apps/384190/322d0d5990e35b3bdcd29e45982e110dd4a158ba.jpg;False;True;2020-01-01;;Steam;384190;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/384190/header.jpg
331870;AER Memories of Old;0;http://media.steampowered.com/steamcommunity/public/images/apps/331870/a08489f03db66c46ec657411d0e25e1ae2006b2b.jpg;False;False;2020-01-01;;Steam;331870;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/331870/header.jpg
573410;AI War 2;0;http://media.steampowered.com/steamcommunity/public/images/apps/573410/04036871e5bf488434a25df5b9b1a490381592e2.jpg;False;False;2020-01-01;;Steam;573410;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/573410/header.jpg
40400;AI War: Fleet Command;2316;http://media.steampowered.com/steamcommunity/public/images/apps/40400/51e0da40a15297bbf3f15cde7e995a2efd2f7dec.jpg;False;True;2020-01-01;;Steam;40400;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/40400/header.jpg
346110;ARK: Survival Evolved;0;http://media.steampowered.com/steamcommunity/public/images/apps/346110/fef1799533131c10f538d2dd697bbbd89e663265.jpg;False;False;2020-01-01;;Steam;346110;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/346110/header.jpg
407530;ARK: Survival Of The Fittest;0;http://media.steampowered.com/steamcommunity/public/images/apps/407530/807c673cddebbfee0700a947a75f4872ad136e9b.jpg;False;False;2020-01-01;;Steam;407530;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/407530/header.jpg
499890;Aaero;0;http://media.steampowered.com/steamcommunity/public/images/apps/499890/fa407fdbb7e2c5f020c71cfc3b76d9e97713bc40.jpg;False;False;2020-01-01;;Steam;499890;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/499890/header.jpg
473690;Absolver;0;http://media.steampowered.com/steamcommunity/public/images/apps/473690/2b104291f0b2574f9c8c36c668be5c2d5351352e.jpg;False;False;2020-01-01;;Steam;473690;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/473690/header.jpg
390710;Acceleration of SUGURI 2;0;http://media.steampowered.com/steamcommunity/public/images/apps/390710/1bc9a3edc1a1291f91dafab6040cecc137e8b6cc.jpg;False;False;2020-01-01;;Steam;390710;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/390710/header.jpg
318020;Act of Aggression;256;http://media.steampowered.com/steamcommunity/public/images/apps/318020/7e87e259dcafe5a7f013135f2ff8b884bde9c83e.jpg;False;True;2020-01-01;;Steam;318020;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/318020/header.jpg
371140;Aegis Defenders;0;http://media.steampowered.com/steamcommunity/public/images/apps/371140/cad07b03cccb3aa0d727a9ca56c74fefa62d722c.jpg;False;False;2020-01-01;;Steam;371140;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/371140/header.jpg
718850;Age of Wonders: Planetfall;0;http://media.steampowered.com/steamcommunity/public/images/apps/718850/f4e215ad9899c1c61b5923b1f8d7cbb597443f30.jpg;False;False;2020-01-01;;Steam;718850;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/718850/header.jpg
108710;Alan Wake;287;http://media.steampowered.com/steamcommunity/public/images/apps/108710/ec7953511aaaf5a2c2093b872b5b43c6cab56462.jpg;False;True;2020-01-01;;Steam;108710;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/108710/header.jpg
202750;Alan Wake's American Nightmare;0;http://media.steampowered.com/steamcommunity/public/images/apps/202750/313aabf37ed0b521ad969d3fe21768d31300f1ca.jpg;False;False;2020-01-01;;Steam;202750;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/202750/header.jpg
214490;Alien: Isolation;0;http://media.steampowered.com/steamcommunity/public/images/apps/214490/7bf964858835da75630a43ac0ddbf0f66a40902f.jpg;False;False;2020-01-01;;Steam;214490;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/214490/header.jpg
951940;Almost There: The Platformer;0;http://media.steampowered.com/steamcommunity/public/images/apps/951940/ed4b307b7753cc656edf08e6b74c03c393753c37.jpg;False;False;2020-01-01;;Steam;951940;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/951940/header.jpg
274310;Always Sometimes Monsters;260;http://media.steampowered.com/steamcommunity/public/images/apps/274310/b8d6a2bc557097acd2f3bdfe98a78710911b9279.jpg;False;True;2020-01-01;;Steam;274310;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/274310/header.jpg
270880;American Truck Simulator;0;http://media.steampowered.com/steamcommunity/public/images/apps/270880/2aec8af4b4b23cb6054d9aea06194621cdd66945.jpg;False;False;2020-01-01;;Steam;270880;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/270880/header.jpg
57300;Amnesia: The Dark Descent;0;http://media.steampowered.com/steamcommunity/public/images/apps/57300/2c08de657a8b273eeb55bb5bf674605ca023e381.jpg;False;False;2020-01-01;;Steam;57300;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/57300/header.jpg
945360;Among Us;95;http://media.steampowered.com/steamcommunity/public/images/apps/945360/b82c3f46da8f3c918e1c9e0d18bd6fa8fcef6801.jpg;False;True;2020-01-01;;Steam;945360;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/945360/header.jpg
620590;Ancestors Legacy;0;http://media.steampowered.com/steamcommunity/public/images/apps/620590/356eb85a96475126c0f31816bbef73972838642f.jpg;False;False;2020-01-01;;Steam;620590;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/620590/header.jpg
33250;Anno 1404;0;http://media.steampowered.com/steamcommunity/public/images/apps/33250/f886a922cc2f058ce6db9e9ff5f41aa6d0baa00e.jpg;False;False;2020-01-01;;Steam;33250;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/33250/header.jpg
33350;Anno 1404: Venice;601;http://media.steampowered.com/steamcommunity/public/images/apps/33350/eea0f486f11af4379355635a8a833f9dfe6ebd37.jpg;False;True;2020-01-01;;Steam;33350;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/33350/header.jpg
48240;Anno 2070;806;http://media.steampowered.com/steamcommunity/public/images/apps/48240/f2ea66880f8b78ef85afa7c6c256dcb41b2df845.jpg;False;True;2020-01-01;;Steam;48240;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/48240/header.jpg
236730;Anomaly 2;66;http://media.steampowered.com/steamcommunity/public/images/apps/236730/d66d46a123de32d70f6cd57d31893a944a6b288c.jpg;False;True;2020-01-01;;Steam;236730;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/236730/header.jpg
1902490;Aperture Desk Job;0;http://media.steampowered.com/steamcommunity/public/images/apps/1902490/3e71e5682e61ce692a4475b9d16ea6e026ac3233.jpg;False;False;2020-01-01;;Steam;1902490;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/1902490/header.jpg
33910;Arma 2;1;http://media.steampowered.com/steamcommunity/public/images/apps/33910/7fd2d12d3f91ee3e69955121323bb89063ea304e.jpg;False;True;2020-01-01;;Steam;33910;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/33910/header.jpg
224580;Arma 2: DayZ Mod;1;http://media.steampowered.com/steamcommunity/public/images/apps/224580/53ab951dfb3b53658da80dbb0f9e199215a0ed47.jpg;False;True;2020-01-01;;Steam;224580;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/224580/header.jpg
33930;Arma 2: Operation Arrowhead;90;http://media.steampowered.com/steamcommunity/public/images/apps/33930/32431d84014bf4652181f45bc7c06f1ca3f34363.jpg;False;True;2020-01-01;;Steam;33930;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/33930/header.jpg
219540;Arma 2: Operation Arrowhead Beta (Obsolete);0;http://media.steampowered.com/steamcommunity/public/images/apps/219540/32431d84014bf4652181f45bc7c06f1ca3f34363.jpg;False;False;2020-01-01;;Steam;219540;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/219540/header.jpg
290340;Armello;2046;http://media.steampowered.com/steamcommunity/public/images/apps/290340/1eb84eb6e2f5e611c16e13b380b38d15cbfcabd1.jpg;False;True;2020-01-01;;Steam;290340;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/290340/header.jpg
247350;Artemis Spaceship Bridge Simulator;2;http://media.steampowered.com/steamcommunity/public/images/apps/247350/fecd0dc3e5be0b42e48b5cfee23c533f8ec57744.jpg;False;True;2020-01-01;;Steam;247350;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/247350/header.jpg
507490;Ashes of the Singularity: Escalation;306;http://media.steampowered.com/steamcommunity/public/images/apps/507490/6b61601ab42a4edf9ea8b1d10e71c921956f0e92.jpg;False;True;2020-01-01;;Steam;507490;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/507490/header.jpg
48190;Assassin's Creed Brotherhood;1311;http://media.steampowered.com/steamcommunity/public/images/apps/48190/6a87d0b61e45e8075decd1f8ace549300b036a52.jpg;False;True;2020-01-01;;Steam;48190;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/48190/header.jpg
55040;Atom Zombie Smasher ;202;http://media.steampowered.com/steamcommunity/public/images/apps/55040/1def7881c31f5d65c3892056adefa418e127523e.jpg;False;True;2020-01-01;;Steam;55040;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/55040/header.jpg
12900;Audiosurf;14;http://media.steampowered.com/steamcommunity/public/images/apps/12900/ae6d0ac6d1dd5b23b961d9f32ea5a6c8d0305cf4.jpg;False;True;2020-01-01;;Steam;12900;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/12900/header.jpg
984800;Automachef;89;http://media.steampowered.com/steamcommunity/public/images/apps/984800/636874c154a7be2f87cb1538d01f0d3ecb1a3bc9.jpg;False;True;2020-01-01;;Steam;984800;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/984800/header.jpg
351250;Avalanche 2: Super Avalanche;1699;http://media.steampowered.com/steamcommunity/public/images/apps/351250/faf2d7bdd511b40e6bc21e3fbbab1b2adbb0ad1b.jpg;False;True;2020-01-01;;Steam;351250;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/351250/header.jpg
484900;Aven Colony;400;http://media.steampowered.com/steamcommunity/public/images/apps/484900/3ee8885ec7e7cef2f55e33f535994597467e59aa.jpg;False;True;2020-01-01;;Steam;484900;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/484900/header.jpg
337850;Avernum 2: Crystal Souls;0;http://media.steampowered.com/steamcommunity/public/images/apps/337850/e00eacec49ad48e6bc4b8ff8963cd46d66132e71.jpg;False;False;2020-01-01;;Steam;337850;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/337850/header.jpg
691830;Avernum 3: Ruined World;0;http://media.steampowered.com/steamcommunity/public/images/apps/691830/a8ab85b97b6d0b162dd10fde05e8d68b9b0a95b0.jpg;False;False;2020-01-01;;Steam;691830;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/691830/header.jpg
384630;Aviary Attorney;0;http://media.steampowered.com/steamcommunity/public/images/apps/384630/b963dd67c35a3362eae10fddc357aaedb0b36e43.jpg;False;False;2020-01-01;;Steam;384630;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/384630/header.jpg
204300;Awesomenauts;394;http://media.steampowered.com/steamcommunity/public/images/apps/204300/4996933171d0804bd0ceb7b9a0e224b3139d18ba.jpg;False;True;2020-01-01;;Steam;204300;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/204300/header.jpg
637090;BATTLETECH;0;http://media.steampowered.com/steamcommunity/public/images/apps/637090/4f606fa5106ea8196bc2ea56ebe84c225827c387.jpg;False;False;2020-01-01;;Steam;637090;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/637090/header.jpg
205090;BIT.TRIP FLUX;61;http://media.steampowered.com/steamcommunity/public/images/apps/205090/a96bcb30d74cd8fea3b1847cb23b0ac00050db1d.jpg;False;True;2020-01-01;;Steam;205090;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/205090/header.jpg
218060;BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien;133;http://media.steampowered.com/steamcommunity/public/images/apps/218060/d45b4f92fa9360b8794a7e874bd0b86edd3fef18.jpg;False;True;2020-01-01;;Steam;218060;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/218060/header.jpg
63710;BIT.TRIP RUNNER;80;http://media.steampowered.com/steamcommunity/public/images/apps/63710/a208835fd59b0c549ab848303ddb1dfa142045fa.jpg;False;True;2020-01-01;;Steam;63710;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/63710/header.jpg
22350;BRINK;25;http://media.steampowered.com/steamcommunity/public/images/apps/22350/a8287f6a2627c344116d8f81fc518e71aab2a647.jpg;False;True;2020-01-01;;Steam;22350;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/22350/header.jpg
688420;Bad North;0;http://media.steampowered.com/steamcommunity/public/images/apps/688420/038a9c080d91b1963b51498541a718f844a0f162.jpg;False;False;2020-01-01;;Steam;688420;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/688420/header.jpg
518620;Ballistick;328;http://media.steampowered.com/steamcommunity/public/images/apps/518620/66fc653155739386e09461c395aaef1dcb1ce93b.jpg;False;True;2020-01-01;;Steam;518620;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/518620/header.jpg
242920;Banished;9000;http://media.steampowered.com/steamcommunity/public/images/apps/242920/1c499bc7d659ddde65a1cd3f2cd7b6122211b4b1.jpg;False;True;2020-01-01;;Steam;242920;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/242920/header.jpg
602960;Barotrauma;0;http://media.steampowered.com/steamcommunity/public/images/apps/602960/a0adb0f29ce819c6dffa32446624fb7648defc5a.jpg;False;False;2020-01-01;;Steam;602960;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/602960/header.jpg
107100;Bastion;329;http://media.steampowered.com/steamcommunity/public/images/apps/107100/8377b4460f19465c261673f76f2656bdb3288273.jpg;False;True;2020-01-01;;Steam;107100;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/107100/header.jpg
35140;Batman: Arkham Asylum GOTY Edition;551;http://media.steampowered.com/steamcommunity/public/images/apps/35140/e52f91ecb0d3f20263e96fe188de1bcc8c91643e.jpg;False;True;2020-01-01;;Steam;35140;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/35140/header.jpg
200260;Batman: Arkham City GOTY;508;http://media.steampowered.com/steamcommunity/public/images/apps/200260/746ecf3ce44b2525eb7ad643e76a3b60913d2662.jpg;False;True;2020-01-01;;Steam;200260;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/200260/header.jpg
208650;Batman™: Arkham Knight;1300;http://media.steampowered.com/steamcommunity/public/images/apps/208650/f6c2ce13796844750dfbd01685fb009eeac4bf70.jpg;False;True;2020-01-01;;Steam;208650;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/208650/header.jpg
451020;Battle Chasers: Nightwar;0;http://media.steampowered.com/steamcommunity/public/images/apps/451020/07852ee68f15102a0c14ddd404b52ffc62273cff.jpg;False;False;2020-01-01;;Steam;451020;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/451020/header.jpg
452570;Battle Chef Brigade;0;http://media.steampowered.com/steamcommunity/public/images/apps/452570/052b850b4651dc71ce6e993e5cfa5f922e764633.jpg;False;False;2020-01-01;;Steam;452570;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/452570/header.jpg
238460;BattleBlock Theater;96;http://media.steampowered.com/steamcommunity/public/images/apps/238460/2f258aaff583d797812cdcf24830d5992f48733b.jpg;False;True;2020-01-01;;Steam;238460;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/238460/header.jpg
1238840;Battlefield 1 ™;0;http://media.steampowered.com/steamcommunity/public/images/apps/1238840/325c78f6940b57a43b65468d2dc10e22601b0ec5.jpg;False;False;2020-01-01;;Steam;1238840;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/1238840/header.jpg
1238860;Battlefield 4™ ;419;http://media.steampowered.com/steamcommunity/public/images/apps/1238860/fe0bd4bd2adde978ca411a4b2725c1b6d72717ef.jpg;False;True;2020-01-01;;Steam;1238860;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/1238860/header.jpg
24960;Battlefield: Bad Company™ 2;5642;http://media.steampowered.com/steamcommunity/public/images/apps/24960/3a8b5c53efd00554eb3315681754974c3edf1c41.jpg;False;True;2020-01-01;;Steam;24960;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/24960/header.jpg
1238810;Battlefield™ V;0;http://media.steampowered.com/steamcommunity/public/images/apps/1238810/23ded6a957b5ec7525679c2e7bdac90c0653dbc8.jpg;False;False;2020-01-01;;Steam;1238810;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/1238810/header.jpg
544610;Battlestar Galactica Deadlock;402;http://media.steampowered.com/steamcommunity/public/images/apps/544610/9f04e46ee137eac4bcd300c566c91c858abb3c55.jpg;False;True;2020-01-01;;Steam;544610;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/544610/header.jpg
460790;Bayonetta;552;http://media.steampowered.com/steamcommunity/public/images/apps/460790/9c591c4d3d3d5e5164ba08465aaf4407d86301b9.jpg;False;True;2020-01-01;;Steam;460790;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/460790/header.jpg
783050;Bear With Me - Collector's Edition;0;http://media.steampowered.com/steamcommunity/public/images/apps/783050/78825bd9d6d096ec58174d9e20385c493df6d344.jpg;False;False;2020-01-01;;Steam;783050;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/783050/header.jpg
49600;Beat Hazard;264;http://media.steampowered.com/steamcommunity/public/images/apps/49600/2eec97f6dc441691097d3e14f39e2550059b90ee.jpg;False;True;2020-01-01;;Steam;49600;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/49600/header.jpg
1073910;Before We Leave;275;http://media.steampowered.com/steamcommunity/public/images/apps/1073910/61987731d70d666be063934e5c1d432ddb67004a.jpg;False;True;2020-01-01;;Steam;1073910;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/1073910/header.jpg
200910;Before the Echo;2800;http://media.steampowered.com/steamcommunity/public/images/apps/200910/7f35c4662470a8ff8a726ab4d8847049b1414bc8.jpg;False;True;2020-01-01;;Steam;200910;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/200910/header.jpg
346010;Besiege;260;http://media.steampowered.com/steamcommunity/public/images/apps/346010/16667f445723c720782314269e41f9daa8a7fb56.jpg;False;True;2020-01-01;;Steam;346010;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/346010/header.jpg
356050;Beyond Eyes;309;http://media.steampowered.com/steamcommunity/public/images/apps/356050/5d1df48f5f2ae483787e02a7bb3c81beac4b07cb.jpg;False;True;2020-01-01;;Steam;356050;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/356050/header.jpg
7670;BioShock;740;http://media.steampowered.com/steamcommunity/public/images/apps/7670/9a7c9f640a76e6a32592277dbbc36a0f6da05372.jpg;False;True;2020-01-01;;Steam;7670;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/7670/header.jpg
8870;BioShock Infinite;890;http://media.steampowered.com/steamcommunity/public/images/apps/8870/4ebaf5f9ee74f50152f7ff361debef7553fa0e4e.jpg;False;True;2020-01-01;;Steam;8870;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/8870/header.jpg
409710;BioShock Remastered;2686;http://media.steampowered.com/steamcommunity/public/images/apps/409710/eb72262cd3ccc3219dd76392be3b60a4b6cbfd38.jpg;False;True;2020-01-01;;Steam;409710;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/409710/header.jpg
362890;Black Mesa;3099;http://media.steampowered.com/steamcommunity/public/images/apps/362890/51182b6a74035eb913b353d5d60e596c3804daf6.jpg;False;True;2020-01-01;;Steam;362890;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/362890/header.jpg
308060;Black The Fall;0;http://media.steampowered.com/steamcommunity/public/images/apps/308060/a407a2e80237788d5726a845cfb62087b7588940.jpg;False;False;2020-01-01;;Steam;308060;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/308060/header.jpg
420290;Blackwake;0;http://media.steampowered.com/steamcommunity/public/images/apps/420290/e59e4513c41fab6493b80e78a5bfae5252239b71.jpg;False;False;2020-01-01;;Steam;420290;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/420290/header.jpg
80350;Blackwell Convergence;67;http://media.steampowered.com/steamcommunity/public/images/apps/80350/628a363f8ca381462a744d47f8c1cc64c6655429.jpg;False;True;2020-01-01;;Steam;80350;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/80350/header.jpg
80360;Blackwell Deception;132;http://media.steampowered.com/steamcommunity/public/images/apps/80360/d4e07855c49b1fd6eae67d04d9ac111d18a945a8.jpg;False;True;2020-01-01;;Steam;80360;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/80360/header.jpg
80340;Blackwell Unbound;2733;http://media.steampowered.com/steamcommunity/public/images/apps/80340/03e3c9d9ae29c486b244d3cd81e6cf918540e828.jpg;False;True;2020-01-01;;Steam;80340;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/80340/header.jpg
774361;Blasphemous;0;http://media.steampowered.com/steamcommunity/public/images/apps/774361/4adaff16db14b2cf3bcfda2c523f0d4d68e15d6f.jpg;False;False;2020-01-01;;Steam;774361;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/774361/header.jpg
388750;BlazBlue: Chronophantasma Extend;0;http://media.steampowered.com/steamcommunity/public/images/apps/388750/1b90befc4404db7dca4a4c88315122ae38fb1b4e.jpg;False;False;2020-01-01;;Steam;388750;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/388750/header.jpg
396350;Bleed 2;0;http://media.steampowered.com/steamcommunity/public/images/apps/396350/80e66726733b77610eb508ccf437cfdf56149c43.jpg;False;False;2020-01-01;;Steam;396350;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/396350/header.jpg
449960;Book of Demons;0;http://media.steampowered.com/steamcommunity/public/images/apps/449960/d1984fec656bac08a20b4fdd9d6c9e272295c5d7.jpg;False;False;2020-01-01;;Steam;449960;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/449960/header.jpg
49520;Borderlands 2;6374;http://media.steampowered.com/steamcommunity/public/images/apps/49520/a3f4945226e69b6196074df4c776e342d3e5a3be.jpg;False;True;2020-01-01;;Steam;49520;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/49520/header.jpg
8980;Borderlands GOTY;571;http://media.steampowered.com/steamcommunity/public/images/apps/8980/eb45fb32b7f4e75564a30a52aa3c35a191253ea0.jpg;False;True;2020-01-01;;Steam;8980;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/8980/header.jpg
729040;Borderlands GOTY Enhanced;0;http://media.steampowered.com/steamcommunity/public/images/apps/729040/aba56aae141ef1495cef3534163beb1664b417c0.jpg;False;False;2020-01-01;;Steam;729040;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/729040/header.jpg
261640;Borderlands: The Pre-Sequel;982;http://media.steampowered.com/steamcommunity/public/images/apps/261640/af5ef05eac8b1eb618e4f57354ac7b3e918ab1bd.jpg;False;True;2020-01-01;;Steam;261640;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/261640/header.jpg
26800;Braid;0;http://media.steampowered.com/steamcommunity/public/images/apps/26800/1468d086e684d6a3067bd4bdc63f699fc0aede3d.jpg;False;False;2020-01-01;;Steam;26800;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/26800/header.jpg
107300;Breath of Death VII ;0;http://media.steampowered.com/steamcommunity/public/images/apps/107300/26685ef54eb9d6220dfba280542917fc24f5ecab.jpg;False;False;2020-01-01;;Steam;107300;2020-01-01;https://cdn.akamai.steamstatic.com/steam/apps/107300/header.jpg
